ID	Mean	NonPregnant1	NonPregnant2	NonPregnant3	NonPregnant4	Gene	RefSeq	Region
7925492	4.6476315	4.656805	4.698298	4.596271	4.639152	OPN3	NM_014322 	chr1:241756426-241803701
8031908	4.64744475	4.498313	4.777977	4.655603	4.657886	ZSCAN22	NM_181846 	chr19:58838385-58853698
8163437	4.6471035	5.006083	4.356983	4.637398	4.58795	SLC46A2	NM_033051 	chr9:115641200-115653193
7954388	4.6467475	3.871343	6.031649	5.210948	3.47305	GOLT1B	NM_016072 	chr12:21654749-21671091
8082673	4.64644575	5.282681	3.861048	5.822814	3.61924	ACPP	NM_001099 	chr3:132036248-132087142
7899990	4.64587325	4.428151	4.669518	4.565865	4.919959	NCDN	NM_014284 	chr1:36023074-36032380
8039779	4.64528575	4.641808	5.133672	4.48736	4.318303	SLC27A5	NM_012254 	chr19:59009704-59023432
7951896	4.64520775	4.882035	4.384912	4.82036	4.493524	PCSK7	NM_004716 	chr11:117075788-117102811
8109283	4.64512325	4.68803	4.625461	4.549426	4.717576	NDST1	NM_001543 	chr5:149887754-149937773
8152111	4.6448805	5.406484	4.243932	4.634074	4.295032	ZNF706	NM_001042510 	chr8:102209266-102217960
8108900	4.64487	4.33716	5.139647	4.617826	4.484847	HMHB1	NM_021182 	chr5:143191726-143200284
8025237	4.6446885	4.46063	4.615691	4.698573	4.80386	KIAA1543	NM_001080429 	chr19:7660788-7682981
8097704	4.6443755	4.471101	4.674036	5.02972	4.402645	TMEM184C	NM_018241 	chr4:148538537-148593195
7998407	4.64430225	4.761742	4.506255	4.437162	4.87205	C1QTNF8	NM_207419 	chr16:1138226-1146244
8024120	4.6441625	4.576738	4.750114	4.549114	4.700684	ABCA7	NM_019112 	chr19:1041245-1065571
8055089	4.6441395	5.53351	4.807873	4.330199	3.904976	POLR2D	NM_004805 	chr2:128604233-128615731
8065693	4.643884	4.808762	4.638274	4.476215	4.652285	NECAB3	NM_031232 	chr20:32244893-32262269
7980580	4.64360675	5.075509	4.265486	4.563908	4.669524	GALC	NM_000153 	chr14:88398939-88459907
8010590	4.64343825	4.522059	4.751331	4.152635	5.147728	BAHCC1	NM_001080519 	chr17:79410852-79433357
8099471	4.643417	4.663841	3.881834	4.292517	5.735476	FGFBP2	NM_031950 	chr4:15961866-15964859
8034202	4.643265	4.563362	4.763692	4.706069	4.539937	RAB3D	NM_004283 	chr19:11435093-11450321
8004784	4.642403	4.539971	4.831617	4.465354	4.73267	ALOX15B	NM_001141 	chr17:7942358-7952616
8045736	4.6420985	4.425154	4.414232	4.361512	5.367496	FMNL2	NM_052905 	chr2:153191751-153506348
8110783	4.641999	4.767945	4.546604	4.383765	4.869682	TERT	NM_198253 	chr5:1253282-1295162
8011415	4.64160375	4.254632	4.587846	5.221392	4.502545	P2RX5	NM_002561 	chr17:3576521-3599649
7972570	4.64097475	4.375297	4.688098	4.643219	4.857285	A2LD1	NM_033110 	chr13:101182519-101241046
8077185	4.640464	4.580205	4.537052	4.533284	4.911315	APOA1	NM_000039 	chr11:116706469-116708369
7997135	4.640347	4.546182	4.962819	4.159182	4.893205	MTSS1L	NM_138383 	chr16:70695570-70699739
8139392	4.64006175	4.847485	5.075526	4.396115	4.241121	DDX56	NM_019082 	chr7:44605403-44614650
8148917	4.63989875	4.639472	4.674838	4.536667	4.708618	MFSD3	NM_138431 	chr8:145734463-145736589
8126360	4.6398745	5.612055	3.613465	5.309031	4.024947	MED20	NM_004275 	chr6:41873091-41888877
8174496	4.639377	4.355541	4.941149	4.552938	4.70788	AMMECR1	NM_015365 	chrX:109437414-109683461
7975851	4.638911	6.625657	3.571015	4.261104	4.097868	C14orf179	NM_001102564 	chr14:76452125-76550089
8085481	4.6384695	4.563634	4.631312	4.251333	5.107599	CHCHD4	NM_144636 	chr3:14153577-14166322
8074153	4.6384015	4.744532	4.937086	4.108167	4.763821	ACR	NM_001097 	chr22:51176638-51183727
8074991	4.63834575	4.666785	4.747679	4.410083	4.728836	GGT5	NM_001099781 	chr22:24615628-24641100
7996908	4.63820875	4.802203	4.18912	4.840694	4.720818	SNTB2	NM_006750 	chr16:69221032-69342955
8014269	4.638188	4.724113	4.762632	4.377225	4.688782	GAS2L2	NM_139285 	chr17:34071537-34079897
7919051	4.6381725	4.404398	4.694963	4.830092	4.623237	ZNF697	NM_001080470 	chr1:120164897-120166020
8158446	4.638064	4.583899	4.469631	4.755653	4.743073	NUP188	NM_015354 	chr9:131709977-131769375
8009334	4.637374	4.554163	4.772847	4.393698	4.828788	CACNG4	NM_014405 	chr17:64961001-65029518
8048995	4.6371435	4.461742	4.71609	4.451865	4.918877	ITM2C	NM_030926 	chr2:231729621-231743969
8000757	4.6366995	4.554227	4.527331	4.464634	5.000606	DOC2A	NM_003586 	chr16:30016835-30024843
7924636	4.636625	4.9373	4.733423	4.372915	4.502862	TMEM63A	NM_014698 	chr1:226033237-226070069
8038598	4.63657625	4.559282	4.76424	4.54033	4.682453	SHANK1	NM_016148 	chr19:51165084-51220195
8079896	4.63656225	4.782021	4.597633	4.51368	4.652915	SEMA3F	NM_004186 	chr3:50192524-50226508
8116658	4.636346	4.692599	4.690158	4.289383	4.873244	FAM50B	NM_012135 	chr6:3849615-3851551
8118721	4.63624425	4.768888	4.620026	4.521456	4.634607	ZBTB9	NM_152735 	chr6:33422356-33425321
8061653	4.635606	4.574552	4.790969	4.434041	4.742862	C20orf160	NM_080625 	chr20:30598248-30619984
7954055	4.635527	4.415849	5.201253	4.268174	4.656832	APOLD1	NM_001130415 	chr12:12878865-12944397
7928291	4.63548775	4.59765	4.785101	4.631026	4.528174	CHST3	NM_004273 	chr10:73724120-73773322
8018236	4.63547925	4.623714	4.842954	4.188566	4.886683	FDXR	NM_024417 	chr17:72858619-72869156
8071597	4.63539275	4.871164	4.496587	4.459301	4.714519	IGLL5	NM_001178126 	chr22:22380462-23248973
7910217	4.63516875	4.709202	4.715384	4.476294	4.639795	WNT3A	NM_033131 	chr1:228194752-228248961
7926936	4.634991	4.635799	4.955538	4.677335	4.271292	C10orf68	NM_024688 	chr10:32735041-33171802
8134834	4.63496025	4.874385	4.594582	4.415285	4.655589	AGFG2	NM_006076 	chr7:100136834-100168025
7925130	4.6346465	4.748463	4.533448	4.730118	4.526557	TARBP1	NM_005646 	chr1:234527059-234614849
8143772	4.63432225	4.602147	4.766385	4.465169	4.703588	RARRES2	NM_002889 	chr7:150035407-150038763
8073104	4.633928	4.866658	4.583698	4.438358	4.646998	SYNGR1	NM_004711 	chr22:39745954-39781580
8062890	4.6339185	4.528054	4.62555	4.410241	4.971829	PABPC1L	NM_001124756 	chr20:43538703-43587676
8172631	4.6334725	4.717253	4.813497	4.415492	4.587648	FOXP3	NM_014009 	chrX:49106897-49121288
8031223	4.63333425	4.698231	4.585249	4.400188	4.849669	LILRB1	NM_006669 	chr19:55128629-55149016
8054766	4.6333055	4.697896	4.593463	4.468063	4.7738	ACR	NM_001097 	chr2:114425056-114426200
7967091	4.6332935	5.000386	4.523289	4.700106	4.309393	SPPL3	NM_139015 	chr12:121201035-121342151
8079274	4.63317525	4.63007	4.63796	4.469883	4.794788	TMEM42	NM_144638 	chr3:44903380-44907158
8167322	4.6330995	4.83065	4.33903	4.242515	5.120203	WDR13	NM_017883 	chrX:48447523-48463582
7931439	4.6324965	4.534361	4.740336	4.517282	4.738007	DPYSL4	NM_006426 	chr10:134000404-134019266
7917697	4.6320355	4.727879	4.577793	4.386458	4.836012	GFI1	NM_005263 	chr1:92940319-92952439
8123651	4.63151425	4.672466	4.57862	4.65421	4.620761	TUBB2B	NM_178012 	chr6:3224433-3228130
7931184	4.63081625	4.600945	4.653948	4.609426	4.658946	HMX2	NM_005519 	chr10:124907638-124910188
7920291	4.6307775	4.256333	4.332418	5.429156	4.505203	S100A16	NM_080388 	chr1:153579362-153585644
8143663	4.63034325	4.908169	5.067853	4.245948	4.299403	EZH2	NM_004456 	chr7:148504475-148581414
7934083	4.63026675	4.668984	4.696866	4.143407	5.01181	NEUROG3	NM_020999 	chr10:71331454-71333122
8060030	4.6298695	4.510822	4.751159	4.724072	4.533425	HDAC4	NM_006037 	chr2:239970382-240322705
8045816	4.6296245	3.78742	3.918432	5.856361	4.956285	GPD2	NM_001083112 	chr2:157291953-157442664
8160441	4.6294285	4.762593	4.629805	4.410631	4.714685	CDKN2A	NM_058197 	chr9:21967751-21994490
8005134	4.6292375	4.750537	4.293555	4.550939	4.921919	ADORA2B	NM_000676 	chr17:15848231-15879210
8029301	4.62839225	4.484165	4.750347	4.550702	4.728355	ZNF575	NM_174945 	chr19:44037329-44040290
8141872	4.62838975	4.191306	4.146055	5.25779	4.918408	NAPEPLD	NM_001122838 	chr7:102740223-102789513
7990582	4.62817425	5.127279	4.523381	4.421968	4.440069	SCAPER	NM_020843 	chr15:76640537-77197744
8010614	4.627743	4.540399	4.627825	4.5589	4.783848	FSCN2	NM_012418 	chr17:79495417-79504156
7959986	4.6276215	4.280335	4.809736	4.93284	4.487575	PUS1	NM_025215 	chr12:132413789-132428753
8163086	4.62740225	4.711941	4.830945	4.215927	4.750796	C9orf5	NM_032012 	chr9:111777420-111882225
7945550	4.62713275	4.874181	4.783112	4.302831	4.548407	LRDD	NM_145886 	chr11:799179-805245
7912412	4.62709375	4.736091	4.407127	4.88297	4.482187	MTOR	NM_004958 	chr1:11166592-11322589
7923792	4.62658525	4.806513	4.873847	4.276085	4.549896	SLC45A3	NM_033102 	chr1:205626979-205649630
8117646	4.626391	4.374185	6.190601	4.293102	3.647676	ZNF192	NM_006298 	chr6:28109716-28125236
8079433	4.62638825	4.581657	4.666389	4.300267	4.95724	PTH1R	NM_000316 	chr3:46919236-46951581
8131631	4.62604175	4.784274	4.270436	4.723584	4.725873	HDAC9	NM_178423 	chr7:18535369-19036993
7960730	4.62595075	4.288991	4.264436	6.265143	3.685233	LPCAT3	NM_005768 	chr12:7085347-7125842
8003635	4.62518425	4.695259	4.739748	4.37696	4.68877	TUSC5	NM_172367 	chr17:1182957-1204281
8132369	4.62514425	4.598664	4.722244	4.621171	4.558498	EPDR1	NM_017549 	chr7:37960163-37991543
8014633	4.62482225	4.580052	4.507698	4.551872	4.859667	TBC1D3	NM_001123391 	chr17:36283971-36294909
7956026	4.62466475	4.539561	4.494247	5.065418	4.399433	GDF11	NM_005811 	chr12:56137064-56144065
8028607	4.62456875	4.486893	4.718369	4.611195	4.681818	IL28A	NM_172138 	chr19:39759154-39760735
8124527	4.62420075	5.120236	3.695347	5.720245	3.960975	HIST1H1B	NM_005322 	chr6:27834570-27835359
8163548	4.62398275	4.633948	4.541052	4.550436	4.770495	KIF12	NM_138424 	chr9:116853918-116861571
8060528	4.623635	4.549775	4.780792	4.513829	4.650144	C20orf141	NM_080739 	chr20:2795614-2796481
7949577	4.6235685	5.346486	4.53424	4.239793	4.373755	YIF1A	NM_020470 	chr11:66052051-66056620
8096461	4.6234935	4.701962	4.94905	3.821089	5.021873	ATOH1	NM_005172 	chr4:94750042-94751221
8123825	4.62331075	4.366746	4.584433	4.267231	5.274833	SLC35B3	NM_015948 	chr6:8413301-8435794
8148184	4.623156	4.479205	4.550908	4.413188	5.049323	FAM83A	NM_032899 	chr8:124192399-124222318
7966690	4.62285475	4.750874	4.672503	4.395335	4.672707	TBX3	NM_016569 	chr12:115108059-115121969
7924874	4.622841	4.606508	4.646326	4.415271	4.823259	TRIM17	NM_016102 	chr1:228595636-228604365
7963438	4.6223255	4.790729	4.756687	4.28742	4.654466	KRT71	NM_033448 	chr12:52937693-52946903
8154733	4.622283	4.23347	4.519145	4.732998	5.003519	ACO1	NM_002197 	chr9:32384618-32450834
7953218	4.62211575	4.887243	4.994331	4.895838	3.711051	RAD51AP1	NM_001130862 	chr12:4648043-4669214
7923628	4.6216515	4.551435	4.366617	4.480974	5.08758	GOLT1A	NM_198447 	chr1:204167286-204183220
7929258	4.62155925	4.654714	4.106307	5.294511	4.430705	KIF11	NM_004523 	chr10:94352991-94415150
7897154	4.62100425	4.651834	4.626668	4.215275	4.99024	ARHGEF16	NM_014448 	chr1:3370990-3397677
8148902	4.620843	4.40639	4.785819	4.545751	4.745412	GPT	NM_005309 	chr8:145728356-145732557
8034615	4.62079675	4.953823	4.498043	4.365343	4.665978	TRMT1	NM_017722 	chr19:13215715-13227523
8062108	4.620591	4.367664	4.156094	5.758651	4.199955	PROCR	NM_006404 	chr20:33748470-33765165
8010903	4.62057125	4.695628	4.607364	4.596641	4.582652	RPH3AL	NM_006987 	chr17:62293-202888
8050594	4.620569	4.468153	5.088451	4.178147	4.747525	HS1BP3	NM_022460 	chr2:20817552-20850864
7915861	4.62056875	4.821348	4.428792	4.63608	4.596055	MOBKL2C	NM_145279 	chr1:47073391-47082506
8016366	4.620557	4.430138	4.707544	4.604529	4.740017	MRPL10	NM_145255 	chr17:45900638-45908903
7959995	4.61982675	4.727536	4.849732	4.693609	4.20843	EP400	NM_015409 	chr12:132434508-132565005
8065353	4.6196175	4.5054	4.528287	4.697028	4.747755	THBD	NM_000361 	chr20:23026270-23030301
8016285	4.61909625	4.443516	4.589307	4.900553	4.543009	ARL17A	NM_001113738 	chr17:44363862-44439133
7935983	4.6188375	4.641405	4.756619	4.326867	4.750459	PITX3	NM_005029 	chr10:103989943-104001231
8001387	4.6186155	4.780386	4.583516	4.5327	4.57786	SALL1	NM_002968 	chr16:51170329-51185152
8132580	4.61846175	4.011014	3.794711	6.190487	4.477635	YKT6	NM_006555 	chr7:44240578-44253893
8015685	4.6183435	4.839153	4.264556	5.407281	3.962384	EZH1	NM_001991 	chr17:40852293-40897048
8029744	4.61828325	4.630865	4.618665	4.51538	4.708223	QPCTL	NM_017659 	chr19:46195923-46206586
7929919	4.61825175	4.200721	5.235464	4.573753	4.463069	SFXN3	NM_030971 	chr10:102790991-102800998
8028791	4.617884	4.897809	4.742054	4.19094	4.640733	PLD3	NM_012268 	chr19:40854585-40884390
8090044	4.61775275	4.447705	4.767725	4.445548	4.810033	SEMA5B	NM_001031702 	chr3:122628040-122747452
8030946	4.61726475	3.682178	6.335403	4.314848	4.13663	ZNF808	NM_001039886 	chr19:53030905-53067717
8038314	4.617226	5.465632	4.279027	4.255229	4.469016	C19orf73	NM_018111 	chr19:49621654-49622397
8033097	4.61722375	4.570285	4.804996	4.49543	4.598184	RFX2	NM_000635 	chr19:5993175-6110578
8003149	4.61700475	4.416781	4.495532	4.467823	5.087883	KCNG4	NM_172347 	chr16:84255823-84273360
8014865	4.616958	4.828827	4.471902	4.668869	4.498234	NEUROD2	NM_006160 	chr17:37759789-37766030
8031514	4.616868	4.354975	4.41177	4.595877	5.10485	ZNF865	NM_001195605 	chr19:56124985-56128164
8019074	4.616831	4.411537	4.760895	4.412162	4.88273	NPTX1	NM_002522 	chr17:78440633-78450404
8148548	4.61682225	4.727047	4.674125	4.287539	4.778578	PSCA	NM_005672 	chr8:143761871-143764143
8093792	4.61668225	4.533714	4.883677	4.423333	4.626005	HGFAC	NM_001528 	chr4:3443614-3451222
8171172	4.61549325	4.582682	4.551014	4.486809	4.841468	MXRA5	NM_015419 	chrX:3226606-3264682
8008096	4.61536525	4.653549	4.686659	4.449176	4.672077	SNX11	NM_152244 	chr17:46184911-46200107
8073259	4.615056	4.555043	4.687995	4.552291	4.664895	SGSM3	NM_015705 	chr22:40766595-40806293
7935588	4.61505175	4.501666	4.771603	4.541091	4.645847	HPS1	NM_000195 	chr10:100175955-100206709
7913694	4.6150365	4.80901	4.390319	4.837717	4.4231	FUCA1	NM_000147 	chr1:24171567-24194784
8061564	4.61501825	4.294869	4.509495	4.731082	4.924627	ID1	NM_181353 	chr20:30193086-30194318
8105067	4.61498725	4.642847	4.655659	4.663634	4.497809	PTGER4	NM_000958 	chr5:40680032-40693837
8041763	4.61475075	4.425426	4.300089	4.743084	4.990404	PRKCE	NM_005400 	chr2:45879043-46415129
8036004	4.614684	4.385516	4.804824	4.514937	4.753459	CEBPA	NM_004364 	chr19:33790850-33793430
8164328	4.614614	4.900923	4.53447	4.294629	4.728434	PIP5KL1	NM_173492 	chr9:130683808-130692158
8036591	4.61397725	4.494773	4.617394	4.634071	4.709671	LGALS4	NM_006149 	chr19:39292314-39304006
8039353	4.61318825	4.447658	4.658941	4.65727	4.688884	TNNI3	NM_000363 	chr19:55663137-55669046
7906995	4.613116	4.573128	4.214759	4.576171	5.088406	UCK2	NM_012474 	chr1:165796768-165877346
7940698	4.61305475	4.903275	4.484584	4.390524	4.673836	TAF6L	NM_006473 	chr11:62538875-62554814
8163807	4.612906	4.008831	5.273386	4.317701	4.851706	PHF19	NM_015651 	chr9:123617931-123657174
8034101	4.61262125	4.895643	4.634296	4.218001	4.702545	TMED1	NM_006858 	chr19:10943114-10946988
8157804	4.61235975	4.761225	4.582549	4.475612	4.630053	OLFML2A	NM_182487 	chr9:127539437-127577164
8174375	4.61175975	4.439787	4.79531	4.427738	4.784204	TEX13B	NM_031273 	chrX:107224094-107225600
8076339	4.6113885	4.795813	4.224572	4.726556	4.698613	PHF5A	NM_032758 	chr22:41855721-41864708
8024687	4.611287	4.603343	4.637703	4.578499	4.625603	TJP3	NM_014428 	chr19:3728374-3750810
7897737	4.6110985	4.538914	4.548847	4.592937	4.763696	C1orf187	NM_198545 	chr1:11751779-11785914
7992639	4.61094775	4.528272	4.710108	4.541531	4.66388	TBC1D24	NM_020705 	chr16:2546031-2553499
8052735	4.610529	4.420105	4.699915	4.406245	4.915851	CNRIP1	NM_015463 	chr2:68511303-68546849
8022009	4.61006625	4.585959	4.131789	5.571931	4.150586	METTL4	NM_022840 	chr18:2537529-2571485
7991602	4.609891	4.724298	4.882544	3.93498	4.897742	PCSK6	NM_002570 	chr15:101844133-102030187
8173596	4.6094835	4.593878	4.736356	4.290562	4.817138	PABPC1L2A	NM_001012977 	chrX:72297115-72299351
7922976	4.6093895	4.21418	4.254511	5.608298	4.360569	PTGS2	NM_000963 	chr1:186640923-186649556
8137448	4.60882225	4.411553	3.944472	3.861779	6.217485	GALNT11	NM_022087 	chr7:151722864-151819425
8003607	4.60870325	4.493472	4.608732	4.641868	4.690741	C17orf97	NM_001013672 	chr17:260118-264367
7999423	4.60860725	4.719587	4.538758	4.459531	4.716553	SOCS1	NM_003745 	chr16:11348266-11350040
7949863	4.6086005	4.77632	4.633106	4.371495	4.653481	TBX10	NM_005995 	chr11:67398774-67407037
7918517	4.60795975	5.452355	4.638385	4.364847	3.976252	WDR77	NM_024102 	chr1:111982512-111991998
7920725	4.607811	4.544863	4.575578	4.46454	4.846263	SCAMP3	NM_005698 	chr1:155225770-155232221
8064581	4.607559	4.535514	4.351448	4.789997	4.753277	FASTKD5	NM_021826 	chr20:3088219-3140540
8009844	4.607552	4.591216	4.663451	4.490708	4.684833	LLGL2	NM_001031803 	chr17:73521783-73571290
8066598	4.6073125	3.956773	6.809419	3.782499	3.880559	ACOT8	NM_005469 	chr20:44470360-44486035
8165478	4.60716325	4.84174	4.59261	4.445098	4.549205	TPRN	NM_001128228 	chr9:140086069-140094601
8108174	4.60712725	4.227636	4.259247	4.15774	5.783886	PCBD2	NM_032151 	chr5:134240807-134305344
8099670	4.6070915	5.08627	4.418002	4.455707	4.468387	CCDC149	NM_173463 	chr4:24809810-24981826
7937533	4.60707825	5.039093	4.202555	5.039017	4.147648	AP2A2	NM_012305 	chr11:925841-1012240
7906163	4.605823	4.496557	4.713367	4.633884	4.579484	RHBG	NM_020407 	chr1:156339003-156355011
7940904	4.6056535	4.340903	4.568377	4.646157	4.867177	VEGFB	NM_003377 	chr11:64002070-64006259
8128737	4.60562575	4.847524	4.86045	4.373248	4.341281	MICAL1	NM_022765 	chr6:109765265-109777190
7965040	4.60518625	4.497091	4.954742	4.31035	4.658562	PHLDA1	NM_007350 	chr12:76419227-76425556
7929882	4.6050665	4.71086	4.496027	4.482676	4.730703	SEMA4G	NM_017893 	chr10:102729280-102745373
8178295	4.6050315	4.848136	4.869676	4.2608	4.441514	UBD	NM_006398 	chr6:29523408-29527702
7994647	4.60450325	4.695988	4.92045	4.083796	4.717779	PRRT2	NM_145239 	chr16:29823519-29827202
8000779	4.60433425	4.627894	4.560479	4.44657	4.782394	TBX6	NM_004608 	chr16:30097082-30103208
8109629	4.604274	4.795764	4.671341	4.372223	4.577768	FABP6	NM_001040442 	chr5:159614374-159665729
8107044	4.60393575	5.643256	3.432528	4.77021	4.569749	ERAP2	NM_022350 	chr5:96211718-96255420
8010624	4.60305425	4.637996	4.579373	4.380037	4.814811	TSPAN10	NM_031945 	chr17:79609360-79615785
8124889	4.602967	4.743169	4.57128	4.54795	4.549469	POU5F1	NM_002701 	chr6:31132114-31138451
7940451	4.6027465	4.838189	4.680197	4.389703	4.502897	DAK	NM_015533 	chr11:61100654-61116231
8029446	4.60272475	4.452968	4.682801	4.540025	4.735105	CEACAM19	NM_001127893 	chr19:45174724-45187627
8163916	4.6026005	4.542471	4.666708	4.478046	4.723177	TTLL11	NM_001139442 	chr9:124584250-124855885
8074349	4.60172225	4.562296	4.733415	4.265285	4.845893	DGCR2	NM_005137 	chr22:19023798-19109962
7960068	4.60149525	4.991534	4.670554	4.162129	4.581764	NOC4L	NM_024078 	chr12:132628993-132637013
7962918	4.60147225	4.551922	4.556912	4.470413	4.826642	WNT10B	NM_003394 	chr12:49359123-49365546
7954382	4.6014125	4.670412	5.160865	4.339118	4.235255	PYROXD1	NM_024854 	chr12:21590611-21623300
8014397	4.6012175	4.564765	4.461655	4.526121	4.852329	TBC1D3C	NM_001001418 	chr17:34581085-34592027
8168790	4.60114625	4.547264	4.756583	4.496395	4.604343	TMEM35	NM_021637 	chrX:100333709-100351353
7949490	4.60101	4.548218	4.486345	4.587729	4.781748	DKFZp761E198	NM_138368 	chr11:65543362-65547542
7908597	4.6008245	4.319512	4.263272	5.012646	4.807868	NR5A2	NM_205860 	chr1:199996730-200146552
8013500	4.600097	4.5054	4.374288	5.264368	4.256332	TMEM11	NM_003876 	chr17:21101263-21117916
7985240	4.599991	4.575928	4.69987	4.340161	4.784005	TMED3	NM_007364 	chr15:79603449-79615189
8173629	4.59987075	5.053506	4.491654	4.442164	4.412159	ABCB7	NM_004299 	chrX:74273105-74376132
8025328	4.5996355	4.653604	4.570518	4.44503	4.72939	EVI5L	NM_001159944 	chr19:7895243-7929862
8052882	4.5995125	5.053039	4.177484	4.259693	4.907834	ADD2	NM_017488 	chr2:70889262-70995329
8038261	4.59943775	4.614669	4.389936	4.970818	4.422328	GYS1	NM_002103 	chr19:49471382-49496567
8074558	4.5994225	4.791203	4.593399	4.413821	4.599267	RTN4R	NM_023004 	chr22:20228938-20255922
7923621	4.5992005	4.599112	4.43759	4.681167	4.678933	KISS1	NM_002256 	chr1:204159469-204165628
8132458	4.59903575	3.829343	4.920772	3.937349	5.708679	MRPL32	NM_031903 	chr7:42971939-42977456
8176650	4.59806925	4.615733	4.719795	4.528548	4.528201	VCY	NM_004679 	chrY:16168097-16168838
7943998	4.59806625	4.564732	4.839923	4.294689	4.692921	NNMT	NM_006169 	chr11:114128549-114183238
8006668	4.5978535	4.657763	4.734393	4.548851	4.450407	MRM1	NM_024864 	chr17:34958025-34965407
8004763	4.59744425	4.571852	4.607731	4.496267	4.713927	GUCY2D	NM_000180 	chr17:7905643-7923658
7949412	4.59739225	4.498421	4.727954	4.542435	4.620759	LTBP3	NM_001130144 	chr11:65306274-65325699
7980233	4.59733	4.600654	4.636433	4.392852	4.759381	PGF	NM_002632 	chr14:75408537-75422467
8066493	4.5968525	4.858172	4.208757	4.997749	4.322732	SLPI	NM_003064 	chr20:43880879-43883206
7920082	4.5966435	4.654581	4.433513	4.628831	4.669649	RORC	NM_005060 	chr1:151778547-151804348
8051637	4.59659175	4.510189	4.55327	4.829602	4.493306	DHX57	NM_198963 	chr2:39024871-39103021
