Gene	TSS	Coverage
TOR1B	chr9_132565431	9.87840889291
OLFM2	chr19_9968844	15.9123129139
FOXP1	chr3_71294316	19.4349704889
TMEM59	chr1_54519246	10.2096591934
BBS12	chr4_123653856	12.2138696144
TRAK1	chr3_42190726	20.2710545478
C1QB	chr1_22979681	21.557527723
SFXN4	chr10_120925204	13.2205663899
STAG3L4	chr7_66767624	9.72999229691
CDKN2D	chr19_10679655	9.70231710018
VEGFA	chr6_43739721	12.9686253845
SLC6A12	chr12_322863	16.9106547486
HRNR	chr1_152196672	23.540556644
RGS11	chr16_325943	12.2806200719
OR6K2	chr1_158670442	24.2289179919
PMS2	chr7_6048737	11.0310192029
THBS1	chr15_39873279	13.3231022014
FASTK	chr7_150777970	10.4327021229
C14orf28	chr14_45366506	10.8423477564
VTN	chr17_26697373	18.1267930099
COL20A1	chr20_61924537	16.5227328418
NTF3	chr12_5603297	23.4213227673
TNIP3	chr4_122148621	23.154094852
TRIM46	chr1_155146262	8.88744567726
HERC6	chr4_89299890	14.3051496606
P2RY12	chr3_151102600	16.3317239782
TNFAIP8L2	chr1_151129104	14.6623325596
CDC14A	chr1_100818022	11.8341524329
SPOCK3	chr4_168155741	14.7721989373
MACROD1	chr11_63933585	13.4677663863
CYCS	chr7_25164980	11.6786297561
WDR7	chr18_54318615	12.0486863185
SLC38A7	chr16_58718611	15.1584617905
B4GALNT1	chr12_58026464	13.0785592187
DCN	chr12_91572329	19.8490607221
SALL1	chr16_51185183	14.9986433004
APBB1	chr11_6426893	20.5982610684
OPN3	chr1_241803701	9.62390277259
ATP12A	chr13_25254548	18.4421084927
GMPR	chr6_16238810	15.0691098257
AGXT2	chr5_35048240	21.0631624249
HSPA14	chr10_14880158	10.966562633
SMAD1	chr4_146403956	14.284245786
RPF2	chr6_111303219	13.0000289491
HOXB13	chr17_46806111	22.2050940027
TNN	chr1_175036993	25.3895946285
DEFB4A	chr8_7752086	22.6273899799
PRMT6	chr1_107599266	17.193503567
POU4F2	chr4_147560044	12.6354416623
KANK3	chr19_8408146	13.7465074228
CD55	chr1_207494816	9.79112135529
GRIN2A	chr16_10276263	19.6036636519
ZNF273	chr7_64363619	16.2388214266
ZNF326	chr1_90460677	12.5355941629
LRRN3	chr7_110731061	20.6993149297
WFDC6	chr20_44168134	22.8609984308
MAPKAPK3	chr3_50654561	9.96183001389
TMEM161B	chr5_87564696	13.5478546013
USP39	chr2_85829964	11.7784820525
ZHX2	chr8_123793900	12.3132401164
C6orf118	chr6_165723111	19.4250186745
RASSF10	chr11_13030969	18.3345697402
ARHGEF38	chr4_106473776	20.1981041661
FANCA	chr16_89883065	12.5842638596
LRRC45	chr17_79981177	9.43505114863
PANK4	chr1_2458067	10.232889666
PANX1	chr11_93862093	14.3381304317
VAPA	chr18_9913954	8.59927465617
GBP4	chr1_89664633	17.3333929204
HOMER3	chr19_19051113	10.8984785443
POU2F2	chr19_42636625	13.640193833
SIN3A	chr15_75748124	10.2068362631
ASIP	chr20_32848170	24.5617667883
CRLS1	chr20_5987897	19.7727527197
LTBR	chr12_6493198	11.7827533388
TCEB1	chr8_74884143	10.2280053096
AURKC	chr19_57742427	14.2294596092
ANKS1B	chr12_99548868	20.8666352592
TSPO	chr22_43547938	12.8597472299
DHRS11	chr17_34948225	14.6355404608
SNCG	chr10_88718287	18.897769144
CDC37	chr19_10514271	9.13762632462
C3orf58	chr3_143690639	9.21287518955
LINGO1	chr15_78079356	18.3754220289
SORCS1	chr10_108924466	15.5143341568
HDAC10	chr22_50689834	11.0981821894
FAM98B	chr15_38746327	14.0893955009
CKAP5	chr11_46867859	15.1920022488
CYP4B1	chr1_47264669	23.2821245683
KLHL24	chr3_183353410	12.3060843686
SHF	chr15_45480165	14.9581088883
SOCS6	chr18_67956136	12.1267225346
VTCN1	chr1_117753582	23.1857926738
HHEX	chr10_94449680	9.49592931139
NFKBIE	chr6_44233525	13.4014711829
GFI1	chr1_92949356	14.0826309493
CDIPT	chr16_29874609	10.1269340424
SUPT3H	chr6_45345788	11.0980197212
LEMD2	chr6_33754719	17.8326361699
GIMAP8	chr7_150147717	15.6254473856
RAB42	chr1_28918711	15.4867948591
GLTP	chr12_110318293	11.6859940108
TMTC4	chr13_101327189	8.74837949291
PRSS22	chr16_2908171	14.5989285173
MAPK8	chr10_49514681	10.1587134651
PCSK2	chr20_17207596	17.0356464625
SYBU	chr8_110704020	21.7231917376
RNPEPL1	chr2_241508003	8.78207720486
LTBP4	chr19_41099071	19.828820081
SEC14L1	chr17_75084724	12.4596617261
NXT1	chr20_23331372	9.63388615311
ATP1A1	chr1_116916488	11.2032878349
DBNDD2	chr20_44034820	12.6927712611
GADD45GIP1	chr19_13068068	13.2929383892
STEAP1	chr7_89783688	19.0808175074
FGF23	chr12_4488894	20.7100023404
ITLN2	chr1_160924589	17.9024078978
ZNF233	chr19_44764032	19.5280434427
RYR3	chr15_33603162	17.469163227
DNAJA3	chr16_4475805	11.7107236736
C15orf40	chr15_83680393	14.1694144775
ART1	chr11_3666360	21.0855798126
KCTD14	chr11_77734320	19.8369585324
APBB1	chr11_6440702	15.3122359128
PDPN	chr1_13911966	20.8606392083
MYO1E	chr15_59665071	16.0194569487
PRELP	chr1_203444882	22.8019968374
ATP5J	chr21_27107965	10.9627914001
SYBU	chr8_110661132	18.349973192
TOR1A	chr9_132586441	9.18380820265
GALR1	chr18_74962007	18.2868381645
CCDC86	chr11_60609428	13.5262871962
RHBDL2	chr1_39395185	24.4580331015
VAMP2	chr17_8066293	7.88849690783
CHRM3	chr1_239792372	16.617762695
RHBDD1	chr2_227700670	13.0028586459
SPINK2	chr4_57687908	17.4828964749
INPP4B	chr4_143767604	13.2989275355
C17orf50	chr17_34087915	21.0754137251
MRI1	chr19_13875336	11.4241698624
MRPS27	chr5_71616084	12.7616894933
TSSK2	chr22_19118320	19.5060218458
ERLIN2	chr8_37594096	13.3551882139
WBP2NL	chr22_42394728	15.1108747329
TIMM10	chr11_57298232	13.1815464252
TBC1D26	chr17_15635590	16.0108499413
TRIM62	chr1_33647671	12.0502745186
NOBOX	chr7_144107320	22.8456390058
SIGLEC14	chr19_52150132	13.936162319
ZUFSP	chr6_116989973	11.6088510383
ZNF473	chr19_50529062	8.85447957813
UBN1	chr16_4898380	12.3240831886
NAT9	chr17_72772564	10.0863163774
HAGH	chr16_1877195	8.91040297405
ATG5	chr6_106764141	20.9870022063
CST1	chr20_23731574	22.0480832867
KLF15	chr3_126076236	10.3547994142
CTNNA1	chr5_138089084	11.2767504542
ZBTB16	chr11_113931287	13.0586780718
CTDP1	chr18_77441429	15.4306071993
FASLG	chr1_172628147	19.5378380303
CREB3L1	chr11_46299188	17.0806283863
FRY	chr13_32605436	17.253800715
LRCH3	chr3_197518096	12.9736078448
WISP2	chr20_43343884	20.400531819
TEAD2	chr19_49864752	12.8334927251
POMC	chr2_25391559	20.9396037821
RFK	chr9_79009444	13.3668053643
ZBTB2	chr6_151712835	9.84255329799
GMIP	chr19_19754476	10.6997415826
UTS2	chr1_7913551	36.8625191875
RILPL2	chr12_123921280	11.9763568642
MORC3	chr21_37692486	9.61715574049
LY9	chr1_160765863	22.4929281359
ADPRH	chr3_119298279	15.336204976
FXYD2	chr11_117698807	19.0763505856
VAV3	chr1_108231126	22.9025756053
OR4F16	chr1_622034	55.6017812125
SMYD5	chr2_73441365	13.9736906446
VWCE	chr11_61062788	15.4260854884
INSL4	chr9_5231418	21.5185828722
CD160	chr1_145715639	22.7632306153
POLD1	chr19_50887579	10.4577312503
DLG1	chr3_196911002	20.0845724979
NRXN3	chr14_79745681	20.2996640111
POU5F2	chr5_93077309	19.128343341
FIG4	chr6_110012423	13.9259107113
PGBD2	chr1_249200441	8.48775612194
PRAMEF22	chr1_13331671	22.0745007045
RRP9	chr3_51975957	11.2010829425
NPC2	chr14_74960084	9.87300626266
SLC25A32	chr8_104427563	10.5529130645
AHCYL1	chr1_110546569	19.5585858664
DAPL1	chr2_159651828	21.8264574143
FAM131B	chr7_143059840	11.9318029619
SNRNP35	chr12_123942650	12.5797184109
SEMG2	chr20_43850009	24.8946438647
ZNF142	chr2_219524355	13.7221951527
HIF1AN	chr10_102295640	13.0478397402
ARL1	chr12_101801598	14.8063652706
ZNF221	chr19_44455374	11.8184383509
KIAA0355	chr19_34745455	12.2308709703
WDR3	chr1_118472371	13.1148215763
CRYM	chr16_21314457	21.8891322336
ZFAND5	chr9_74980163	7.52298768815
COG3	chr13_46039029	13.4902296026
LHB	chr19_49520347	18.600070049
HMP19	chr5_173472606	18.3234401982
ATPAF2	chr17_17942480	10.4555628916
ADAMTSL2	chr9_136399974	20.3476828842
IMMP2L	chr7_111202347	14.0254358856
RPL13	chr16_89627118	11.8050101497
FLRT3	chr20_14318313	20.5508025015
WNT5B	chr12_1738411	15.009576798
AIG1	chr6_143380499	18.5301966709
OR4N5	chr14_20611894	24.381044135
GRB14	chr2_165478360	18.2394493878
OR6F1	chr1_247876057	22.1637226183
RAD17	chr5_68665123	12.7362962547
SCRN1	chr7_30029905	15.5727378747
ZNF695	chr1_247171395	17.0677498976
CENPO	chr2_25016330	11.2498569795
WDR78	chr1_67390570	11.7046233569
CHD8	chr14_21899867	20.029792123
RLF	chr1_40627040	17.2491137542
ARMC4	chr10_28287835	17.0912545114
MRPS21	chr1_150266261	16.2609227946
EPN1	chr19_56187990	15.5474275783
CD300A	chr17_72462521	10.3833190084
FCGR3A	chr1_161519818	18.2759586829
CHRNB3	chr8_42552561	22.0078949183
PRKAB1	chr12_120105760	13.508851792
NUP93	chr16_56817412	23.030518457
CHD5	chr1_6240194	13.1986265157
AMY1A	chr1_104292278	4.96370434855
ZFP36L1	chr14_69260631	7.07008342773
FAM193A	chr4_2627158	21.5872027828
CLK3	chr15_74900712	17.2216851932
CCDC102B	chr18_66465316	22.2577215685
MTR	chr1_236958580	13.1152740683
GSG1L	chr16_28074830	15.6563809072
CRELD1	chr3_9975523	10.516917588
LIMCH1	chr4_41361623	17.5505166963
KANK1	chr9_470293	13.542044455
CRELD1	chr3_9975524	10.5110745609
UBE2G2	chr21_46221751	11.232863602
ANGPTL3	chr1_63063157	22.7339197169
FOXQ1	chr6_1312674	15.1872137687
MICB	chr6_31465826	12.5232548743
SGOL1	chr3_20227725	12.7871992068
ORC4	chr2_148778306	9.9116071891
SLC22A24	chr11_62911693	23.1859448805
PCBP3	chr21_47269874	21.8811172025
SIRT5	chr6_13574858	9.37522869767
IQCD	chr12_113658899	11.2928504646
PAK2	chr3_196466727	11.6049219141
MLLT6	chr17_36861872	8.60237350202
FSCN2	chr17_79495416	19.9740958608
SYNGR1	chr22_39760174	20.5766703482
LCE1F	chr1_152748847	23.0670007312
C12orf57	chr12_7052979	11.6960220211
IL19	chr1_206972214	20.5327147155
CREB3L4	chr1_153940674	12.4681359187
MAP3K14	chr17_43394430	6.91079635491
SMARCD3	chr7_150973820	12.2972949923
WDR74	chr11_62607131	11.5812682783
CELF3	chr1_151689296	19.5204846278
DNMBP	chr10_101769676	13.2003294633
FLII	chr17_18161870	10.9735782913
PIGL	chr17_16120508	13.3849185712
CLEC1A	chr12_10251664	21.606294878
MAD2L2	chr1_11751678	16.2303336573
PSMA5	chr1_109969081	11.2374934394
HOMER3	chr19_19051161	10.4555942937
RPS6KA1	chr1_26856248	12.6852504632
HIST1H4H	chr6_26285727	13.683639355
HMGA1	chr6_34204649	6.99779102826
MTNR1A	chr4_187476537	18.7167260861
PTPRE	chr10_129845812	16.4630639622
MAP3K8	chr10_30722949	11.0056440505
CIZ1	chr9_130954383	11.7836146353
HIST2H3A	chr1_149824180	7.82479271816
ANKRD2	chr10_99332197	20.3792007769
DNAJC6	chr1_65730376	20.6849577612
C16orf82	chr16_27078218	21.4524115895
CRNKL1	chr20_20033136	14.6382671761
VWA3A	chr16_22103858	21.6864851853
TPM2	chr9_35690053	12.9122065046
MRPL40	chr22_19420035	9.46881863693
CTBP2	chr10_126849624	10.0021626733
EPC2	chr2_149402559	7.66933489255
FBLN1	chr22_45898718	17.0234464166
SLC39A4	chr8_145642279	17.2301822002
CPNE4	chr3_131754286	19.5859463467
APLF	chr2_68694690	12.7082208407
SGK1	chr6_134639196	18.2229651308
MDM2	chr12_69202796	13.0002507869
GNL3	chr3_52719935	11.86081382
HPD	chr12_122296769	18.9340348043
GALNT13	chr2_154728410	16.1823332361
CAGE1	chr6_7389942	14.0538396069
KRT36	chr17_39646116	19.7477316934
BHLHA9	chr17_1173857	16.9960424525
C9orf156	chr9_100684852	9.36631414087
AOC2	chr17_40996608	18.7138414535
ING1	chr13_111367358	6.05734509815
SYNCRIP	chr6_86353043	6.81771386949
ARL17A	chr17_45110749	15.8893731896
MED17	chr11_93517404	14.5376331927
EIF3C	chr16_28699878	20.3178048541
SKP1	chr5_133512724	10.3745675079
MGAT4A	chr2_99279936	21.5077230977
ST3GAL5	chr2_86116157	13.8458061624
AASDH	chr4_57253674	13.1163719469
TUBA3E	chr2_130956034	12.3661828864
TARBP2	chr12_53894704	9.11058163775
INPP5K	chr17_1420182	8.89455987416
DHX16	chr6_30640830	12.8272533645
DUSP4	chr8_29206322	15.9729098772
ZNF782	chr9_99616389	14.5400622596
CALB1	chr8_91095109	20.920668899
BBC3	chr19_47736023	15.657480842
C12orf65	chr12_123718290	9.82390945533
MED23	chr6_131949379	12.9037246844
ASS1	chr9_133320093	16.5992988667
RGS3	chr9_116343156	15.1137171531
LRBA	chr4_151936649	13.7495971853
PFKFB3	chr10_6188278	14.7310537694
OR4F16	chr5_180794287	0.304847576212
SERPINB8	chr18_61637262	17.9509660721
TRMT1	chr19_13227463	10.7339328879
PTK2B	chr8_27168998	14.3091772702
KIF17	chr1_21044510	21.9371194426
GALNT5	chr2_158114339	19.0166867642
PRAMEF1	chr1_12851545	37.296351858
EID3	chr12_104697509	15.6498054377
ZNF177	chr19_9473695	20.3721412907
ANO1	chr11_69931515	19.9561281816
SPATA22	chr17_3375041	20.6633560208
OSBP	chr11_59383617	6.7447893441
MRPL28	chr16_420569	9.35993230294
SERPINB5	chr18_61144143	22.4127394573
ZFYVE28	chr4_2420370	9.27242651672
PCNA	chr20_5107268	9.92442149381
GFOD1	chr6_13486415	12.6879648576
KLRG2	chr7_139168457	17.0693796162
KLK7	chr19_51487320	16.3968678178
TPX2	chr20_30326903	12.6710500815
OR2A25	chr7_143771312	22.0387981085
CSN1S1	chr4_70796798	19.8654625288
GATA4	chr8_11565364	19.5483787996
PRKCZ	chr1_2036154	20.9287064818
FGL1	chr8_17752913	21.7138234869
HMGCS2	chr1_120311555	24.5404314655
HTRA4	chr8_38831667	16.4909561222
OPRM1	chr6_154410896	22.0454971829
C10orf11	chr10_77542518	23.5042429524
RIPPLY2	chr6_84562984	18.118809975
RBM17	chr10_6130948	9.65944765506
ZDHHC20	chr13_22033509	12.1216654102
ZDHHC20	chr13_22033508	12.1121578074
STAMBP	chr2_74056124	12.0092448476
ZNF426	chr19_9649303	15.4282922491
CORO7	chr16_4466962	11.2431183189
ZNF516	chr18_74207146	8.98418301959
RPS12	chr6_133135707	11.9228866841
MAMSTR	chr19_49220214	15.8524781297
CHST9	chr18_24765302	16.3628236192
DVL2	chr17_7137863	10.6096831758
RRAS2	chr11_14380031	15.5878157266
LIG4	chr13_108867882	9.78620603318
BDNF	chr11_27722447	21.6505716318
OR2T33	chr1_248437116	17.4584446688
TRIM56	chr7_100728719	12.7820130794
KRT14	chr17_39743147	20.7575406389
ATP5H	chr17_73043074	7.75738763828
RHCE	chr1_25747363	18.9082646532
LMOD1	chr1_201915716	21.2980565122
NAA50	chr3_113465146	8.56566448604
ADAMTS18	chr16_77469011	18.2198122929
HIF3A	chr19_46800302	15.6783161687
ALAS1	chr3_52232098	11.5989399692
CLSTN2	chr3_139654026	17.0737499238
SF3A1	chr22_30752936	12.6467404167
ICA1	chr7_8301911	16.3681324172
TBC1D2	chr9_100975833	17.0215619502
SLC29A1	chr6_44187241	13.1115116033
IKZF3	chr17_37934478	21.4810497508
PARP1	chr1_226595801	10.3764202947
UBE2D2	chr5_138940750	9.75183599734
BBOX1	chr11_27062508	22.2634441136
PRKD2	chr19_47220384	9.10022958452
TMEM101	chr17_42096815	26.4171799644
EHBP1	chr2_62900985	23.2071688118
LRRC39	chr1_100643829	22.0350894603
TJP1	chr15_30261002	18.174184754
BOLA3	chr2_74375039	13.3902391144
ERICH1	chr8_681239	12.7377966074
CCDC153	chr11_119066584	17.1245273703
SLC7A14	chr3_170303863	17.3303811473
LRRC41	chr1_46769038	11.4014682966
ZNF493	chr19_21579920	15.2397058312
PTBP1	chr19_797391	5.2781598105
OR4F6	chr15_102345922	24.7030021836
ST20	chr15_80207598	18.2389296413
WIPF1	chr2_175499307	15.7403644722
POGZ	chr1_151414681	21.1407727283
PRKAR1B	chr7_752844	14.1661509763
STAC3	chr12_57644976	16.0621630235
TCF21	chr6_134210258	19.4335725452
ABHD6	chr3_58223258	12.7935734182
AMPD2	chr1_110163535	11.4474480679
ABTB1	chr3_127391780	10.6997991781
RSPO2	chr8_109095913	19.3198194198
VAT1	chr17_41174459	11.2743269014
GIMAP6	chr7_150329736	19.1599515929
CNGA1	chr4_47983550	20.5253013251
ADAM11	chr17_42836567	15.960546793
FBXL14	chr12_1703331	11.7587455163
ARMC3	chr10_23216952	20.8055735577
ADH1C	chr4_100274202	20.8072541643
FOLH1	chr11_49230222	17.7610658032
OR2T34	chr1_248738058	19.5659729673
IFI44	chr1_79115476	18.7132954152
ZDHHC21	chr9_14693480	17.1280333762
TRPS1	chr8_116680239	12.2155886504
PCSK7	chr11_117103241	7.63000135427
PPP2R2C	chr4_6557405	17.8285649607
HFE2	chr1_145413190	19.993498094
SCP2	chr1_53392900	15.4192530707
ZSCAN10	chr16_3149318	12.8958966858
AIF1L	chr9_133971862	18.0489235559
HSPB2	chr11_111783459	14.7857883437
TPO	chr2_1418179	20.0784695981
PDIA2	chr16_333117	17.4078603884
CATSPER1	chr11_65793988	18.3920265353
KERA	chr12_91452131	21.0997703825
ADAMTSL2	chr9_136397285	19.4584442792
ZNF367	chr9_99180669	8.83117241012
AKR1B10	chr7_134212343	19.3615292004
DEPDC1B	chr5_59995993	13.7975220195
GPR139	chr16_20085100	15.969020872
TIAL1	chr10_121356541	10.742111756
MRPL38	chr17_73901181	10.9634106337
FGFRL1	chr4_1005759	6.70427098546
TMEM181	chr6_158957467	16.2854237443
PPP2CB	chr8_30670352	14.151386473
CENPM	chr22_42343168	14.7196546751
MEF2D	chr1_156470634	9.28288927459
LMO3	chr12_16761148	19.8682681415
GRIN2C	chr17_72856007	14.3101754163
RPS13	chr11_17099220	11.6945858465
GRAMD2	chr15_72490136	15.4585689576
WDR74	chr11_62607628	10.2890223943
DBX2	chr12_45444882	18.3677945
BFSP2	chr3_133118838	22.7032274948
NUAK2	chr1_205290919	13.8932271945
OR2G2	chr1_247751661	38.0953871784
CD86	chr3_121796695	21.024691492
RNASEL	chr1_182558394	16.7612406875
MTIF2	chr2_55496315	15.560297258
CAPN9	chr1_230883160	21.3354121951
GPCPD1	chr20_5591672	10.2009185237
DPYSL2	chr8_26435339	12.3800012407
DEF8	chr16_90015138	9.61657969031
AKT1S1	chr19_50379506	9.73116601397
BMP1	chr8_22022652	10.892527394
PTBP2	chr1_97187160	13.1498126844
POMGNT1	chr1_46664121	13.4825867705
SRRM2	chr16_2802329	8.71645888232
ATP6V0A1	chr17_40610861	11.5333346013
COX18	chr4_73935476	11.6741622108
THAP1	chr8_42698474	10.3543319454
GMPPA	chr2_220363586	12.0520788104
LARP4	chr12_50794591	12.3438264163
KCNK17	chr6_39282237	19.2196954829
YY1AP1	chr1_155658819	11.6588055384
TRIB2	chr2_12856997	12.9435091962
NUP93	chr16_56764016	12.2159167459
KCNK17	chr6_39282236	19.2175770265
GABRG2	chr5_161494647	17.8368099958
KLK1	chr19_51327043	18.9537363625
UGCG	chr9_114659045	12.0834305929
SMAP1	chr6_71377473	12.5321158369
TFDP2	chr3_141719229	19.5326830097
KRT78	chr12_53242067	21.4323345364
SLC24A3	chr20_19193289	11.1557978014
S100B	chr21_48025035	19.6840114822
MAP4K4	chr2_102314164	8.56554020842
SELP	chr1_169599377	20.3242891059
XKR9	chr8_71581599	12.9369542348
SUMO1	chr2_203103322	13.0754758903
NCBP1	chr9_100395704	8.96402414587
MCM2	chr3_127317199	13.4897043893
C1orf53	chr1_197871681	15.9783458201
PIK3R1	chr5_67511583	8.9278394847
SPEN	chr1_16174358	10.3106899261
CDC42SE2	chr5_130599701	10.4251697539
PHF14	chr7_11013498	13.9038343953
RNF187	chr1_228675067	10.058605242
B4GALT7	chr5_177027118	14.6514660704
ITPRIP	chr10_106098251	10.9238554398
CDC42BPB	chr14_103523742	6.89176293231
DNAL4	chr22_39190161	14.9851254286
ARF1	chr1_228270850	10.8442997904
FGF22	chr19_639894	11.9861544861
ZNF441	chr19_11877814	13.6669057903
RAPGEF3	chr12_48152889	11.5833411766
RALBP1	chr18_9475529	9.57525462971
RNF145	chr5_158637061	14.07966131
MKRN1	chr7_140179369	11.6968059089
SHF	chr15_45473405	18.5072568021
GLB1L3	chr11_134146274	18.0002073054
CRTAC1	chr10_99790585	15.2231083353
TNK2	chr3_195622432	10.9479106186
OAZ3	chr1_151735955	14.2484457766
KCP	chr7_128550773	19.3275792876
TMOD4	chr1_151148547	17.2324447189
JDP2	chr14_75894508	10.5290326078
EPB41L5	chr2_120770603	14.7850637848
GCA	chr2_163200582	12.2663330765
SEC23B	chr20_18488187	10.3707820091
FAM189B	chr1_155225274	13.165722292
RRAS	chr19_50143400	8.56705891848
PNO1	chr2_68385004	13.4681386375
AAK1	chr2_69870977	10.3299007067
AKR1A1	chr1_46016454	15.6225694852
CMBL	chr5_10308168	14.81252242
VGLL4	chr3_11646055	16.0534513533
FAM69A	chr1_93342707	21.9557006718
ZSCAN4	chr19_58180302	19.0274613645
DMKN	chr19_36001391	17.6988086125
MYH1	chr17_10421859	22.582367615
FARP1	chr13_98794815	14.0095982052
OR5T3	chr11_56019675	20.3886501675
ZNF486	chr19_20278022	15.9368879145
NFYC	chr1_41204507	24.6836782806
PDGFB	chr22_39636914	16.8686780421
HIST1H3E	chr6_26225382	16.5901615046
PTPN3	chr9_112213664	21.3987269473
EXT1	chr8_119124058	11.3234955354
MYO5B	chr18_47721451	16.2547329144
FKBP14	chr7_30066417	14.7425085347
BIRC7	chr20_61867234	14.9261203257
NR2F2	chr15_96875793	14.3012089415
MEIG1	chr10_15001437	14.0967729256
RPL14	chr3_40498782	12.0010464703
BEST3	chr12_70093196	20.8326706397
ITGAE	chr17_3704537	17.8736718487
VOPP1	chr7_55605409	19.5243761892
SLC26A3	chr7_107443678	22.8698223354
ERMN	chr2_158182460	21.3803043308
N4BP1	chr16_48644120	8.12493753707
LGMN	chr14_93215047	16.0807760963
RGPD6	chr2_110550334	10.2844986656
LRRC43	chr12_122667666	16.7810590578
UNG	chr12_109535922	10.793224439
AGTR1	chr3_148415657	20.5318657878
PTPRN	chr2_220174295	17.659924063
CDKL2	chr4_76555721	14.9080626282
CIB1	chr15_90777279	11.1203138217
ACVR1C	chr2_158454072	19.6830396697
CAPN13	chr2_31030311	22.5129621773
ZC3HAV1L	chr7_138720775	16.657736923
ZPLD1	chr3_102153858	20.6818363807
PRR16	chr5_119799972	17.0261525654
KLF11	chr2_10184371	7.56155302846
TTLL3	chr3_9851643	12.5927857598
CCDC9	chr19_47759730	7.83141161673
TSEN2	chr3_12526009	13.0198579221
HK2	chr2_75059781	19.9412180574
SLC6A18	chr5_1225469	21.2706982319
CCNL1	chr3_156878549	10.8822094891
NOL7	chr6_13615558	11.0482796216
ARF6	chr14_50359735	9.69765533849
CAPNS2	chr16_55600583	22.4565441223
TUB	chr11_8102908	16.8380330289
RPTOR	chr17_78518624	13.7852031983
APOL2	chr22_36636000	15.9343505722
PLK4	chr4_128802015	15.1989148513
CHRNA5	chr15_78857861	14.8094240589
ZNF236	chr18_74534562	7.52100396686
TPRG1L	chr1_3541555	10.6334330985
ICOSLG	chr21_45660887	13.8614671806
FOXA1	chr14_38064325	13.487824466
ANTXR1	chr2_69240275	16.9153250171
FCER1G	chr1_161185086	17.5881508882
ARPP21	chr3_35721278	22.7755884348
GLB1L	chr2_220108353	15.7487874266
FAM46A	chr6_82462428	10.1140413645
DCUN1D3	chr16_20911561	10.1540258938
LOR	chr1_153232178	23.780318057
KLHL33	chr14_20903801	19.2314070115
JAKMIP3	chr10_133918312	19.8843914866
GARNL3	chr9_130025940	22.2940620316
CRIPT	chr2_46844310	12.9413894813
APH1A	chr1_150241609	12.5462482342
MBD3L2	chr19_7049350	29.6962170767
SPATA12	chr3_57094468	17.9184393654
TBC1D10B	chr16_30381522	8.14597787019
FFAR2	chr19_35940616	12.2789524933
CNN1	chr19_11649531	17.1309124021
OC90	chr8_133071627	20.8614619356
NAMPT	chr7_105925638	7.22769446954
STAM2	chr2_153032506	12.6899954418
OTUD7B	chr1_149982686	15.1787417567
HIST1H2AA	chr6_25726790	22.3237636897
DLG2	chr11_83393468	21.4436207677
NEGR1	chr1_72748277	20.0033632283
CD53	chr1_111415721	16.6230483646
SNX10	chr7_26400503	22.4373041787
ELANE	chr19_852290	12.864385789
SMARCAD1	chr4_95128995	13.3737530763
S1PR4	chr19_3178735	10.2276278819
TTPA	chr8_63998612	18.2658806109
APP	chr21_27512708	19.9589037696
AMY1A	chr1_104239073	33.0295713539
KHDRBS3	chr8_136469707	11.6793050252
SLC17A5	chr6_74363737	11.0954027575
